"PLATZ_ID","BEREICH","REGAL","FACH","EBENE","PLATZ_TYP","PLATZ_ART","KAPA","IST_LHM","FREI_LHM","ABC_KLASSE","ZUSTAND"
"034003800","03","40","038","00","P","K","1","0","1","X",""
"034003900","03","40","039","00","P","K","1","0","1","X",""
"034004000","03","40","040","00","P","K","1","0","1","X",""
"034004100","03","40","041","00","P","K","1","0","1","X",""
"034004200","03","40","042","00","P","K","1","0","1","X",""
"034004300","03","40","043","00","P","K","1","0","1","X",""
"034004400","03","40","044","00","P","K","1","0","1","X",""
"034004500","03","40","045","00","P","K","1","0","1","X",""
"034004600","03","40","046","00","P","K","1","0","1","X",""
"034004700","03","40","047","00","P","K","1","0","1","X",""
"034004800","03","40","048","00","P","K","1","0","1","X",""
"034004900","03","40","049","00","P","K","1","0","1","X",""
"034005000","03","40","050","00","P","K","1","0","1","X",""
"034005100","03","40","051","00","P","K","1","0","1","X",""
"034005200","03","40","052","00","P","K","1","0","1","X",""
"034005300","03","40","053","00","P","K","1","0","1","X",""
"034005400","03","40","054","00","P","K","1","0","1","X",""
"034005500","03","40","055","00","P","K","1","0","1","X",""
"034005600","03","40","056","00","P","K","1","0","1","X",""
"034005700","03","40","057","00","P","K","1","0","1","X",""
"034005800","03","40","058","00","P","K","1","0","1","X",""
"034005900","03","40","059","00","P","K","1","0","1","X",""
"034006000","03","40","060","00","P","K","1","0","1","X",""
"034006100","03","40","061","00","P","K","1","0","1","X",""
"034006200","03","40","062","00","P","K","1","0","1","X",""
"034006300","03","40","063","00","P","K","1","0","1","X",""
"034006400","03","40","064","00","P","K","1","0","1","X",""
"034006500","03","40","065","00","P","K","1","0","1","X",""
"034006600","03","40","066","00","P","K","1","0","1","X",""
"034006700","03","40","067","00","P","K","1","0","1","X",""
"034006800","03","40","068","00","P","K","1","0","1","X",""
"034006900","03","40","069","00","P","K","1","0","1","X",""
"034007000","03","40","070","00","P","K","1","0","1","X",""
"034007100","03","40","071","00","P","K","1","0","1","X",""
"034007200","03","40","072","00","P","K","1","0","1","X",""
"034007300","03","40","073","00","P","K","1","0","1","X",""
"034000101","03","40","001","01","P","R","1","0","1","X",""
"034000201","03","40","002","01","P","R","1","0","1","X",""
"033707102","03","37","071","02","P","R","1","0","1","X",""
"033707202","03","37","072","02","P","R","1","0","1","X",""
"033707302","03","37","073","02","P","R","1","0","1","X",""
"033700103","03","37","001","03","P","R","1","0","1","X",""
"033700203","03","37","002","03","P","R","1","0","1","X",""
"033700303","03","37","003","03","P","R","1","0","1","X",""
"033700403","03","37","004","03","P","R","1","0","1","X",""
"033700503","03","37","005","03","P","R","1","0","1","X",""
"033700603","03","37","006","03","P","R","1","0","1","X",""
"033700703","03","37","007","03","P","R","1","0","1","X",""
"033700803","03","37","008","03","P","R","1","0","1","X",""
"033700903","03","37","009","03","P","R","1","0","1","X",""
"033701003","03","37","010","03","P","R","1","0","1","X",""
"033701103","03","37","011","03","P","R","1","0","1","X",""
"033701203","03","37","012","03","P","R","1","0","1","X",""
"033701303","03","37","013","03","P","R","1","0","1","X",""
"033701403","03","37","014","03","P","R","1","0","1","X",""
"033701503","03","37","015","03","P","R","1","0","1","X",""
"033701603","03","37","016","03","P","R","1","0","1","X",""
"033701703","03","37","017","03","P","R","1","0","1","X",""
"033701803","03","37","018","03","P","R","1","0","1","X",""
"033701903","03","37","019","03","P","R","1","0","1","X",""
"033702003","03","37","020","03","P","R","1","0","1","X",""
"033702103","03","37","021","03","P","R","1","0","1","X",""
"033702203","03","37","022","03","P","R","1","0","1","X",""
"033702303","03","37","023","03","P","R","1","0","1","X",""
"033702403","03","37","024","03","P","R","1","0","1","X",""
"033702503","03","37","025","03","P","R","1","0","1","X",""
"033702603","03","37","026","03","P","R","1","0","1","X",""
"033702703","03","37","027","03","P","R","1","0","1","X",""
"033702803","03","37","028","03","P","R","1","0","1","X",""
"033702903","03","37","029","03","P","R","1","0","1","X",""
"033703003","03","37","030","03","P","R","1","0","1","X",""
"033703103","03","37","031","03","P","R","1","0","1","X",""
"033703203","03","37","032","03","P","R","1","0","1","X",""
"033703303","03","37","033","03","P","R","1","0","1","X",""
"033703403","03","37","034","03","P","R","1","0","1","X",""
"033703503","03","37","035","03","P","R","1","0","1","X",""
"033703603","03","37","036","03","P","R","1","0","1","X",""
"033703703","03","37","037","03","P","R","1","0","1","X",""
"033703803","03","37","038","03","P","R","1","0","1","X",""
"033703903","03","37","039","03","P","R","1","0","1","X",""
"033704003","03","37","040","03","P","R","1","0","1","X",""
"033704103","03","37","041","03","P","R","1","0","1","X",""
"033704203","03","37","042","03","P","R","1","0","1","X",""
"033704303","03","37","043","03","P","R","1","0","1","X",""
"033704403","03","37","044","03","P","R","1","0","1","X",""
"033704503","03","37","045","03","P","R","1","0","1","X",""
"033704603","03","37","046","03","P","R","1","0","1","X",""
"033704703","03","37","047","03","P","R","1","0","1","X",""
"033704803","03","37","048","03","P","R","1","0","1","X",""
"033705303","03","37","053","03","P","R","1","0","1","X",""
"033704903","03","37","049","03","P","R","1","0","1","X",""
"033705003","03","37","050","03","P","R","1","0","1","X",""
"033705103","03","37","051","03","P","R","1","0","1","X",""
"033705203","03","37","052","03","P","R","1","0","1","X",""
"034000301","03","40","003","01","P","R","1","0","1","X",""
"034000401","03","40","004","01","P","R","1","0","1","X",""
"034000501","03","40","005","01","P","R","1","0","1","X",""
"034000601","03","40","006","01","P","R","1","0","1","X",""
"034000701","03","40","007","01","P","R","1","0","1","X",""
"034000801","03","40","008","01","P","R","1","0","1","X",""
"034000901","03","40","009","01","P","R","1","0","1","X",""
"034001001","03","40","010","01","P","R","1","0","1","X",""
"034001101","03","40","011","01","P","R","1","0","1","X",""
"034001201","03","40","012","01","P","R","1","0","1","X",""
"034001301","03","40","013","01","P","R","1","0","1","X",""
"034001401","03","40","014","01","P","R","1","0","1","X",""
"034001501","03","40","015","01","P","R","1","0","1","X",""
"034001601","03","40","016","01","P","R","1","0","1","X",""
"034001701","03","40","017","01","P","R","1","0","1","X",""
"034001801","03","40","018","01","P","R","1","0","1","X",""
"034001901","03","40","019","01","P","R","1","0","1","X",""
"034002001","03","40","020","01","P","R","1","0","1","X",""
"034002101","03","40","021","01","P","R","1","0","1","X",""
"034002201","03","40","022","01","P","R","1","0","1","X",""
"034002301","03","40","023","01","P","R","1","0","1","X",""
"034002401","03","40","024","01","P","R","1","0","1","X",""
"034002501","03","40","025","01","P","R","1","0","1","X",""
"034002601","03","40","026","01","P","R","1","0","1","X",""
"034002701","03","40","027","01","P","R","1","0","1","X",""
"034002801","03","40","028","01","P","R","1","0","1","X",""
"034002901","03","40","029","01","P","R","1","0","1","X",""
"034003001","03","40","030","01","P","R","1","0","1","X",""
"034003101","03","40","031","01","P","R","1","0","1","X",""
"034003201","03","40","032","01","P","R","1","0","1","X",""
"034003301","03","40","033","01","P","R","1","0","1","X",""
"034003401","03","40","034","01","P","R","1","0","1","X",""
"034003501","03","40","035","01","P","R","1","0","1","X",""
"034003601","03","40","036","01","P","R","1","0","1","X",""
"034003701","03","40","037","01","P","R","1","0","1","X",""
"034003801","03","40","038","01","P","R","1","0","1","X",""
"034003901","03","40","039","01","P","R","1","0","1","X",""
"034004001","03","40","040","01","P","R","1","0","1","X",""
"034004101","03","40","041","01","P","R","1","0","1","X",""
"033602600","03","36","026","00","P","K","1","0","1","X",""
"033602700","03","36","027","00","P","K","1","0","1","X",""
"033602800","03","36","028","00","P","K","1","0","1","X",""
"033602900","03","36","029","00","P","K","1","0","1","X",""
"033603000","03","36","030","00","P","K","1","0","1","X",""
"033603100","03","36","031","00","P","K","1","0","1","X",""
"033603200","03","36","032","00","P","K","1","0","1","X",""
"033603300","03","36","033","00","P","K","1","0","1","X",""
"033603400","03","36","034","00","P","K","1","0","1","X",""
"033603500","03","36","035","00","P","K","1","0","1","X",""
"033603600","03","36","036","00","P","K","1","0","1","X",""
"033603700","03","36","037","00","P","K","1","0","1","X",""
"033603800","03","36","038","00","P","K","1","0","1","X",""
"033603900","03","36","039","00","P","K","1","0","1","X",""
"033604000","03","36","040","00","P","K","1","0","1","X",""
"033604100","03","36","041","00","P","K","1","0","1","X",""
"033604200","03","36","042","00","P","K","1","0","1","X",""
"033604300","03","36","043","00","P","K","1","0","1","X",""
"033604400","03","36","044","00","P","K","1","0","1","X",""
"033604500","03","36","045","00","P","K","1","0","1","X",""
"033604600","03","36","046","00","P","K","1","0","1","X",""
"033604700","03","36","047","00","P","K","1","0","1","X",""
"033604800","03","36","048","00","P","K","1","0","1","X",""
"033604900","03","36","049","00","P","K","1","0","1","X",""
"033605000","03","36","050","00","P","K","1","0","1","X",""
"033605100","03","36","051","00","P","K","1","0","1","X",""
"033605200","03","36","052","00","P","K","1","0","1","X",""
"033605300","03","36","053","00","P","K","1","0","1","X",""
"033605400","03","36","054","00","P","K","1","0","1","X",""
"033605500","03","36","055","00","P","K","1","0","1","X",""
"033605600","03","36","056","00","P","K","1","0","1","X",""
"033605700","03","36","057","00","P","K","1","0","1","X",""
"033605800","03","36","058","00","P","K","1","0","1","X",""
"033605900","03","36","059","00","P","K","1","0","1","X",""
"034803410","03","48","034","10","F","K","1","0","1","B","150.0"
"033705403","03","37","054","03","P","R","1","0","1","X",""
"033705503","03","37","055","03","P","R","1","0","1","X",""
"033705603","03","37","056","03","P","R","1","0","1","X",""
"033705703","03","37","057","03","P","R","1","0","1","X",""
"033705803","03","37","058","03","P","R","1","0","1","X",""
"033705903","03","37","059","03","P","R","1","0","1","X",""
"033706003","03","37","060","03","P","R","1","0","1","X",""
"033706103","03","37","061","03","P","R","1","0","1","X",""
"033706203","03","37","062","03","P","R","1","0","1","X",""
"033706303","03","37","063","03","P","R","1","0","1","X",""
"033706403","03","37","064","03","P","R","1","0","1","X",""
"033706503","03","37","065","03","P","R","1","0","1","X",""
"033706603","03","37","066","03","P","R","1","0","1","X",""
"033706703","03","37","067","03","P","R","1","0","1","X",""
"033706803","03","37","068","03","P","R","1","0","1","X",""
"033706903","03","37","069","03","P","R","1","0","1","X",""
"033707003","03","37","070","03","P","R","1","0","1","X",""
"033707103","03","37","071","03","P","R","1","0","1","X",""
"033707203","03","37","072","03","P","R","1","0","1","X",""
"033707303","03","37","073","03","P","R","1","0","1","X",""
"033800100","03","38","001","00","P","K","1","0","1","X",""
"033800200","03","38","002","00","P","K","1","0","1","X",""
"033800300","03","38","003","00","P","K","1","0","1","X",""
"033800400","03","38","004","00","P","K","1","0","1","X",""
"033800500","03","38","005","00","P","K","1","0","1","X",""
"033800600","03","38","006","00","P","K","1","0","1","X",""
"033800700","03","38","007","00","P","K","1","0","1","X",""
"033800800","03","38","008","00","P","K","1","0","1","X",""
"033800900","03","38","009","00","P","K","1","0","1","X",""
"033801000","03","38","010","00","P","K","1","0","1","X",""
"033801100","03","38","011","00","P","K","1","0","1","X",""
"033801200","03","38","012","00","P","K","1","0","1","X",""
"033801300","03","38","013","00","P","K","1","0","1","X",""
"033801400","03","38","014","00","P","K","1","0","1","X",""
"033801500","03","38","015","00","P","K","1","0","1","X",""
"033801600","03","38","016","00","P","K","1","0","1","X",""
"033801700","03","38","017","00","P","K","1","0","1","X",""
"033801800","03","38","018","00","P","K","1","0","1","X",""
"033802000","03","38","020","00","P","K","1","0","1","X",""
"033801900","03","38","019","00","P","K","1","0","1","X",""
"034004201","03","40","042","01","P","R","1","0","1","X",""
"034004301","03","40","043","01","P","R","1","0","1","X",""
"034004401","03","40","044","01","P","R","1","0","1","X",""
"034004501","03","40","045","01","P","R","1","0","1","X",""
"034004601","03","40","046","01","P","R","1","0","1","X",""
"034004701","03","40","047","01","P","R","1","0","1","X",""
"034004801","03","40","048","01","P","R","1","0","1","X",""
"034004901","03","40","049","01","P","R","1","0","1","X",""
"034005001","03","40","050","01","P","R","1","0","1","X",""
"034005101","03","40","051","01","P","R","1","0","1","X",""
"034005201","03","40","052","01","P","R","1","0","1","X",""
"034005301","03","40","053","01","P","R","1","0","1","X",""
"034005401","03","40","054","01","P","R","1","0","1","X",""
"034005501","03","40","055","01","P","R","1","0","1","X",""
"034005601","03","40","056","01","P","R","1","0","1","X",""
"034005701","03","40","057","01","P","R","1","0","1","X",""
"034005801","03","40","058","01","P","R","1","0","1","X",""
"034005901","03","40","059","01","P","R","1","0","1","X",""
"034006001","03","40","060","01","P","R","1","0","1","X",""
"034006101","03","40","061","01","P","R","1","0","1","X",""
"034006201","03","40","062","01","P","R","1","0","1","X",""
"034006301","03","40","063","01","P","R","1","0","1","X",""
"034006401","03","40","064","01","P","R","1","0","1","X",""
"034006501","03","40","065","01","P","R","1","0","1","X",""
"034006601","03","40","066","01","P","R","1","0","1","X",""
"034006701","03","40","067","01","P","R","1","0","1","X",""
"034006801","03","40","068","01","P","R","1","0","1","X",""
