PLATZ_ID,REGAL,FACH,EBENE,UTILIZATION,HEATMAP_COLOR
032001705,20,17,5,100.0,RED
032105404,21,54,4,100.0,RED
032003004,20,30,4,100.0,RED
032603003,26,30,3,100.0,RED
032604002,26,40,2,100.0,RED
032604503,26,45,3,100.0,RED
032006206,20,62,6,100.0,RED
031903704,19,37,4,100.0,RED
032102103,21,21,3,100.0,RED
032104506,21,45,6,0.0,GREEN
032204804,22,48,4,0.0,GREEN
032506702,25,67,2,100.0,RED
031002900,10,29,0,200.0,RED
031803500,18,35,0,100.0,RED
032504002,25,40,2,100.0,RED
032206703,22,67,3,100.0,RED
030100101,01,1,1,100.0,RED
030704801,07,48,1,0.0,GREEN
031604704,16,47,4,100.0,RED
030804600,08,46,0,0.0,GREEN
031602603,16,26,3,200.0,RED
031601303,16,13,3,0.0,GREEN
031605504,16,55,4,100.0,RED
032301704,23,17,4,100.0,RED
031806900,18,69,0,100.0,RED
031407006,14,70,6,0.0,GREEN
031204301,12,43,1,100.0,RED
031804602,18,46,2,0.0,GREEN
031805802,18,58,2,100.0,RED
030101501,01,15,1,0.0,GREEN
032806200,28,62,0,50.0,YELLOW
030702304,07,23,4,0.0,GREEN
030201105,02,11,5,0.0,GREEN
031601602,16,16,2,100.0,RED
031403100,14,31,0,100.0,RED
031506001,15,60,1,100.0,RED
032804901,28,49,1,100.0,RED
034803001,48,30,1,0.0,GREEN
032107106,21,71,6,100.0,RED
032302904,23,29,4,0.0,GREEN
032803602,28,36,2,100.0,RED
032903704,29,37,4,100.0,RED
032406006,24,60,6,100.0,RED
032101003,21,10,3,100.0,RED
032305702,23,57,2,100.0,RED
034805504,48,55,4,0.0,GREEN
032703305,27,33,5,0.0,GREEN
032505504,25,55,4,0.0,GREEN
032202203,22,22,3,100.0,RED
032006104,20,61,4,100.0,RED
030600704,06,7,4,0.0,GREEN
030400505,04,5,5,0.0,GREEN
031401706,14,17,6,0.0,GREEN
031103903,11,39,3,0.0,GREEN
030803702,08,37,2,0.0,GREEN
032608803,26,88,3,100.0,RED
031206204,12,62,4,0.0,GREEN
032609103,26,91,3,100.0,RED
031500803,15,8,3,0.0,GREEN
032704903,27,49,3,100.0,RED
030700104,07,1,4,0.0,GREEN
030700103,07,1,3,0.0,GREEN
031006703,10,67,3,0.0,GREEN
031503706,15,37,6,0.0,GREEN
032301401,23,14,1,100.0,RED
032006106,20,61,6,100.0,RED
031200606,12,6,6,0.0,GREEN
032206800,22,68,0,100.0,RED
030100404,01,4,4,100.0,RED
032304804,23,48,4,100.0,RED
030403102,04,31,2,0.0,GREEN
032306301,23,63,1,100.0,RED
030705305,07,53,5,0.0,GREEN
030804305,08,43,5,0.0,GREEN
031204001,12,40,1,0.0,GREEN
031504106,15,41,6,0.0,GREEN
032504504,25,45,4,100.0,RED
031204705,12,47,5,0.0,GREEN
032702201,27,22,1,100.0,RED
032705905,27,59,5,100.0,RED
032606102,26,61,2,100.0,RED
031304706,13,47,6,0.0,GREEN
031305506,13,55,6,0.0,GREEN
032908802,29,88,2,100.0,RED
031503406,15,34,6,0.0,GREEN
030906906,09,69,6,0.0,GREEN
034804302,48,43,2,100.0,RED
034804001,48,40,1,0.0,GREEN
031600605,16,6,5,0.0,GREEN
031302602,13,26,2,100.0,RED
031403906,14,39,6,0.0,GREEN
032205705,22,57,5,0.0,GREEN
032105001,21,50,1,100.0,RED
030800406,08,4,6,0.0,GREEN
032205101,22,51,1,100.0,RED
032607004,26,70,4,0.0,GREEN
031306604,13,66,4,0.0,GREEN
032607304,26,73,4,100.0,RED
031405201,14,52,1,100.0,RED
030601700,06,17,0,200.0,RED
030603500,06,35,0,200.0,RED
031202500,12,25,0,100.0,RED
031104502,11,45,2,0.0,GREEN
030705906,07,59,6,0.0,GREEN
030902401,09,24,1,0.0,GREEN
030901402,09,14,2,0.0,GREEN
031003403,10,34,3,0.0,GREEN
032504401,25,44,1,100.0,RED
031600206,16,2,6,0.0,GREEN
030902006,09,20,6,0.0,GREEN
031003404,10,34,4,0.0,GREEN
030901006,09,10,6,0.0,GREEN
030604205,06,42,5,0.0,GREEN
030903006,09,30,6,0.0,GREEN
030302300,03,23,0,100.0,RED
030300906,03,9,6,0.0,GREEN
032501905,25,19,5,100.0,RED
030102100,01,21,0,100.0,RED
032607402,26,74,2,100.0,RED
030903606,09,36,6,0.0,GREEN
031006906,10,69,6,0.0,GREEN
031703800,17,38,0,100.0,RED
031502004,15,20,4,0.0,GREEN
032605404,26,54,4,100.0,RED
030904606,09,46,6,0.0,GREEN
030800104,08,1,4,0.0,GREEN
030500500,05,5,0,200.0,RED
032705102,27,51,2,100.0,RED
032104901,21,49,1,100.0,RED
031802800,18,28,0,0.0,GREEN
031802600,18,26,0,0.0,GREEN
032601303,26,13,3,0.0,GREEN
032603704,26,37,4,0.0,GREEN
030201203,02,12,3,0.0,GREEN
031800500,18,5,0,100.0,RED
032004604,20,46,4,100.0,RED
032902006,29,20,6,100.0,RED
032906502,29,65,2,100.0,RED
030905800,09,58,0,200.0,RED
031300105,13,1,5,0.0,GREEN
031102902,11,29,2,0.0,GREEN
032103201,21,32,1,100.0,RED
032506005,25,60,5,0.0,GREEN
030905501,09,55,1,0.0,GREEN
031406101,14,61,1,0.0,GREEN
031005902,10,59,2,0.0,GREEN
030904604,09,46,4,0.0,GREEN
032203202,22,32,2,100.0,RED
031303101,13,31,1,0.0,GREEN
032609203,26,92,3,100.0,RED
031905801,19,58,1,100.0,RED
032706004,27,60,4,0.0,GREEN
031901406,19,14,6,0.0,GREEN
032506700,25,67,0,50.0,YELLOW
030202502,02,25,2,0.0,GREEN
030606100,06,61,0,200.0,RED
032806000,28,60,0,100.0,RED
032201101,22,11,1,100.0,RED
030601502,06,15,2,0.0,GREEN
030202406,02,24,6,0.0,GREEN
030803306,08,33,6,0.0,GREEN
032705904,27,59,4,100.0,RED
031105102,11,51,2,0.0,GREEN
030803100,08,31,0,0.0,GREEN
030401405,04,14,5,0.0,GREEN
032708602,27,86,2,100.0,RED
030905004,09,50,4,0.0,GREEN
030602305,06,23,5,0.0,GREEN
031004800,10,48,0,100.0,RED
034704304,47,43,4,0.0,GREEN
032807303,28,73,3,100.0,RED
030402801,04,28,1,0.0,GREEN
031003501,10,35,1,0.0,GREEN
030302700,03,27,0,100.0,RED
032503905,25,39,5,100.0,RED
030803000,08,30,0,0.0,GREEN
031000304,10,3,4,0.0,GREEN
031005500,10,55,0,200.0,RED
031104306,11,43,6,0.0,GREEN
032102904,21,29,4,0.0,GREEN
032101404,21,14,4,0.0,GREEN
030905500,09,55,0,100.0,RED
030803201,08,32,1,0.0,GREEN
031603503,16,35,3,0.0,GREEN
031802201,18,22,1,100.0,RED
031403101,14,31,1,0.0,GREEN
032703204,27,32,4,0.0,GREEN
032105606,21,56,6,100.0,RED
032706401,27,64,1,100.0,RED
031806702,18,67,2,100.0,RED
032704205,27,42,5,0.0,GREEN
031505605,15,56,5,0.0,GREEN
030803800,08,38,0,100.0,RED
032305102,23,51,2,100.0,RED
030603102,06,31,2,0.0,GREEN
031505803,15,58,3,100.0,RED
030800203,08,2,3,0.0,GREEN
032603700,26,37,0,100.0,RED
030802700,08,27,0,0.0,GREEN
030801705,08,17,5,0.0,GREEN
031803300,18,33,0,100.0,RED
030806306,08,63,6,0.0,GREEN
031102502,11,25,2,0.0,GREEN
032808105,28,81,5,100.0,RED
030401900,04,19,0,200.0,RED
032808205,28,82,5,100.0,RED
031605102,16,51,2,200.0,RED
032808305,28,83,5,100.0,RED
032704204,27,42,4,0.0,GREEN
031301606,13,16,6,0.0,GREEN
032808106,28,81,6,0.0,GREEN
032808206,28,82,6,0.0,GREEN
030901306,09,13,6,0.0,GREEN
032808405,28,84,5,100.0,RED
032808505,28,85,5,100.0,RED
032808605,28,86,5,100.0,RED
032808705,28,87,5,100.0,RED
032808805,28,88,5,100.0,RED
032808905,28,89,5,100.0,RED
030604100,06,41,0,100.0,RED
030803401,08,34,1,0.0,GREEN
030805401,08,54,1,0.0,GREEN
030902301,09,23,1,0.0,GREEN
031403001,14,30,1,0.0,GREEN
032808306,28,83,6,0.0,GREEN
032808406,28,84,6,0.0,GREEN
031303301,13,33,1,0.0,GREEN
031504000,15,40,0,100.0,RED
032404501,24,45,1,100.0,RED
032807405,28,74,5,0.0,GREEN
032507403,25,74,3,100.0,RED
034706604,47,66,4,0.0,GREEN
032807505,28,75,5,0.0,GREEN
032604406,26,44,6,0.0,GREEN
032604606,26,46,6,0.0,GREEN
032607104,26,71,4,100.0,RED
032704904,27,49,4,100.0,RED
032605806,26,58,6,0.0,GREEN
032305601,23,56,1,100.0,RED
030903801,09,38,1,0.0,GREEN
032608804,26,88,4,100.0,RED
032608604,26,86,4,100.0,RED
031201104,12,11,4,0.0,GREEN
032608504,26,85,4,100.0,RED
032809201,28,92,1,100.0,RED
032608404,26,84,4,100.0,RED
031602306,16,23,6,0.0,GREEN
031502605,15,26,5,0.0,GREEN
032608704,26,87,4,100.0,RED
031202900,12,29,0,100.0,RED
031302701,13,27,1,100.0,RED
031300706,13,7,6,0.0,GREEN
031505003,15,50,3,100.0,RED
031304303,13,43,3,100.0,RED
031405205,14,52,5,0.0,GREEN
030705405,07,54,5,0.0,GREEN
030301400,03,14,0,200.0,RED
030602105,06,21,5,0.0,GREEN
032101103,21,11,3,100.0,RED
032101502,21,15,2,100.0,RED
030705002,07,50,2,0.0,GREEN
032105105,21,51,5,0.0,GREEN
032102203,21,22,3,100.0,RED
031504003,15,40,3,0.0,GREEN
032302202,23,22,2,100.0,RED
032202004,22,20,4,100.0,RED
030603303,06,33,3,0.0,GREEN
031900602,19,6,2,100.0,RED
030701603,07,16,3,0.0,GREEN
030300204,03,2,4,0.0,GREEN
030202904,02,29,4,0.0,GREEN
032602503,26,25,3,100.0,RED
031304704,13,47,4,0.0,GREEN
031503006,15,30,6,0.0,GREEN
031105203,11,52,3,0.0,GREEN
031406406,14,64,6,0.0,GREEN
034704901,47,49,1,100.0,RED
031205501,12,55,1,0.0,GREEN
030603201,06,32,1,0.0,GREEN
034704902,47,49,2,100.0,RED
034704701,47,47,1,100.0,RED
034704601,47,46,1,100.0,RED
034704501,47,45,1,100.0,RED
034704401,47,44,1,100.0,RED
031203205,12,32,5,0.0,GREEN
030804301,08,43,1,0.0,GREEN
034607102,46,71,2,100.0,RED
034704505,47,45,5,100.0,RED
030606104,06,61,4,0.0,GREEN
034704802,47,48,2,100.0,RED
030102004,01,20,4,0.0,GREEN
034704702,47,47,2,100.0,RED
034704703,47,47,3,0.0,GREEN
030403405,04,34,5,0.0,GREEN
030103103,01,31,3,0.0,GREEN
034705702,47,57,2,100.0,RED
034704402,47,44,2,100.0,RED
034705603,47,56,3,100.0,RED
030503303,05,33,3,0.0,GREEN
031505201,15,52,1,100.0,RED
034704403,47,44,3,0.0,GREEN
030603103,06,31,3,0.0,GREEN
034704404,47,44,4,100.0,RED
034706401,47,64,1,100.0,RED
034704704,47,47,4,0.0,GREEN
030900903,09,9,3,0.0,GREEN
030400804,04,8,4,0.0,GREEN
032206300,22,63,0,100.0,RED
032103606,21,36,6,0.0,GREEN
032104603,21,46,3,100.0,RED
031900601,19,6,1,100.0,RED
032001403,20,14,3,100.0,RED
030601600,06,16,0,200.0,RED
032005301,20,53,1,100.0,RED
031704700,17,47,0,100.0,RED
032006501,20,65,1,100.0,RED
031706500,17,65,0,100.0,RED
032103004,21,30,4,100.0,RED
032105305,21,53,5,100.0,RED
032501605,25,16,5,100.0,RED
031506302,15,63,2,100.0,RED
032106901,21,69,1,0.0,GREEN
032203601,22,36,1,100.0,RED
032206801,22,68,1,100.0,RED
032204501,22,45,1,100.0,RED
032207106,22,71,6,0.0,GREEN
032304903,23,49,3,100.0,RED
032306505,23,65,5,0.0,GREEN
032405101,24,51,1,100.0,RED
032405705,24,57,5,100.0,RED
032406801,24,68,1,100.0,RED
032702303,27,23,3,100.0,RED
032702805,27,28,5,0.0,GREEN
030805701,08,57,1,0.0,GREEN
032703804,27,38,4,100.0,RED
032704602,27,46,2,100.0,RED
031002100,10,21,0,0.0,GREEN
031002101,10,21,1,0.0,GREEN
031002200,10,22,0,200.0,RED
031002201,10,22,1,0.0,GREEN
032706703,27,67,3,0.0,GREEN
031002000,10,20,0,0.0,GREEN
031002001,10,20,1,0.0,GREEN
030700501,07,5,1,0.0,GREEN
030700600,07,6,0,0.0,GREEN
030700601,07,6,1,0.0,GREEN
030700800,07,8,0,0.0,GREEN
030700801,07,8,1,0.0,GREEN
030700901,07,9,1,0.0,GREEN
030701100,07,11,0,0.0,GREEN
030701101,07,11,1,0.0,GREEN
030701200,07,12,0,0.0,GREEN
030701201,07,12,1,0.0,GREEN
030701300,07,13,0,0.0,GREEN
030701301,07,13,1,0.0,GREEN
030701400,07,14,0,0.0,GREEN
030701401,07,14,1,0.0,GREEN
030701501,07,15,1,0.0,GREEN
030701600,07,16,0,0.0,GREEN
030701601,07,16,1,0.0,GREEN
031004401,10,44,1,0.0,GREEN
030900101,09,1,1,0.0,GREEN
030900200,09,2,0,0.0,GREEN
032808504,28,85,4,100.0,RED
031907000,19,70,0,100.0,RED
034100201,41,2,1,0.0,GREEN
032904603,29,46,3,0.0,GREEN
032001801,20,18,1,100.0,RED
034802002,48,20,2,0.0,GREEN
034802501,48,25,1,0.0,GREEN
034802805,48,28,5,0.0,GREEN
030805803,08,58,3,0.0,GREEN
030804700,08,47,0,100.0,RED
034806703,48,67,3,0.0,GREEN
034806303,48,63,3,0.0,GREEN
034806301,48,63,1,100.0,RED
032107206,21,72,6,0.0,GREEN
031105702,11,57,2,0.0,GREEN
032003905,20,39,5,100.0,RED
031202006,12,20,6,0.0,GREEN
031203202,12,32,2,0.0,GREEN
031401904,14,19,4,0.0,GREEN
031906201,19,62,1,100.0,RED
032107005,21,70,5,100.0,RED
032207001,22,70,1,100.0,RED
030604501,06,45,1,0.0,GREEN
032003410,20,34,10,0.0,GREEN
030101203,01,12,3,0.0,GREEN
032004100,20,41,0,100.0,RED
032805200,28,52,0,100.0,RED
032705303,27,53,3,100.0,RED
032702002,27,20,2,0.0,GREEN
031903804,19,38,4,100.0,RED
032605303,26,53,3,100.0,RED
032704102,27,41,2,0.0,GREEN
032105204,21,52,4,100.0,RED
032505906,25,59,6,0.0,GREEN
032601501,26,15,1,100.0,RED
032706003,27,60,3,100.0,RED
034805401,48,54,1,100.0,RED
034805603,48,56,3,100.0,RED
032201103,22,11,3,100.0,RED
032707502,27,75,2,100.0,RED
032302710,23,27,10,0.0,GREEN
032105406,21,54,6,100.0,RED
031903206,19,32,6,0.0,GREEN
032304505,23,45,5,0.0,GREEN
034706803,47,68,3,100.0,RED
032507002,25,70,2,100.0,RED
032801802,28,18,2,100.0,RED
032804104,28,41,4,0.0,GREEN
034812213,48,122,13,0.0,GREEN
034812413,48,124,13,100.0,RED
034812511,48,125,11,100.0,RED
032205806,22,58,6,0.0,GREEN
034705400,47,54,0,100.0,RED
031903906,19,39,6,100.0,RED
032507500,25,75,0,50.0,YELLOW
032506600,25,66,0,50.0,YELLOW
034607301,46,73,1,100.0,RED
032708100,27,81,0,100.0,RED
032306602,23,66,2,100.0,RED
032507004,25,70,4,100.0,RED
032500702,25,7,2,0.0,GREEN
032006805,20,68,5,100.0,RED
032001601,20,16,1,100.0,RED
032603906,26,39,6,0.0,GREEN
031903104,19,31,4,0.0,GREEN
032605305,26,53,5,0.0,GREEN
031903306,19,33,6,100.0,RED
032005804,20,58,4,100.0,RED
032004503,20,45,3,100.0,RED
032004003,20,40,3,100.0,RED
032100502,21,5,2,100.0,RED
032103205,21,32,5,100.0,RED
032604206,26,42,6,0.0,GREEN
032604306,26,43,6,0.0,GREEN
032702203,27,22,3,0.0,GREEN
032002401,20,24,1,100.0,RED
032102105,21,21,5,100.0,RED
032103002,21,30,2,100.0,RED
032101303,21,13,3,100.0,RED
032206001,22,60,1,100.0,RED
032506901,25,69,1,100.0,RED
032600902,26,9,2,100.0,RED
032200802,22,8,2,100.0,RED
032201504,22,15,4,100.0,RED
034607302,46,73,2,0.0,GREEN
032204904,22,49,4,100.0,RED
031906306,19,63,6,0.0,GREEN
032803106,28,31,6,0.0,GREEN
032003803,20,38,3,100.0,RED
032505602,25,56,2,0.0,GREEN
032106904,21,69,4,100.0,RED
032901100,29,11,0,0.0,GREEN
031900103,19,1,3,0.0,GREEN
032902803,29,28,3,100.0,RED
032306503,23,65,3,100.0,RED
032706903,27,69,3,0.0,GREEN
034704300,47,43,0,0.0,GREEN
034605704,46,57,4,100.0,RED
032606400,26,64,0,50.0,YELLOW
032608500,26,85,0,50.0,YELLOW
034807303,48,73,3,0.0,GREEN
034706100,47,61,0,100.0,RED
032207203,22,72,3,100.0,RED
032806800,28,68,0,50.0,YELLOW
034807204,48,72,4,0.0,GREEN
032605201,26,52,1,100.0,RED
034806903,48,69,3,0.0,GREEN
032504104,25,41,4,100.0,RED
032107205,21,72,5,100.0,RED
034800101,48,1,1,100.0,RED
032503603,25,36,3,100.0,RED
032406403,24,64,3,100.0,RED
031903204,19,32,4,100.0,RED
031903901,19,39,1,100.0,RED
032204203,22,42,3,100.0,RED
031905705,19,57,5,100.0,RED
032003502,20,35,2,100.0,RED
032806602,28,66,2,100.0,RED
032907302,29,73,2,100.0,RED
032204303,22,43,3,0.0,GREEN
032107203,21,72,3,100.0,RED
032605000,26,50,0,100.0,RED
032004202,20,42,2,100.0,RED
032106500,21,65,0,100.0,RED
032104501,21,45,1,100.0,RED
032202201,22,22,1,100.0,RED
032005902,20,59,2,100.0,RED
032207302,22,73,2,100.0,RED
032302401,23,24,1,100.0,RED
032406001,24,60,1,100.0,RED
032501501,25,15,1,100.0,RED
032504102,25,41,2,100.0,RED
034102900,41,29,0,0.0,GREEN
030603001,06,30,1,0.0,GREEN
031404405,14,44,5,0.0,GREEN
030101000,01,10,0,0.0,GREEN
030503103,05,31,3,0.0,GREEN
030601005,06,10,5,0.0,GREEN
030301203,03,12,3,0.0,GREEN
030402602,04,26,2,0.0,GREEN
030900204,09,2,4,0.0,GREEN
031502806,15,28,6,0.0,GREEN
030400702,04,7,2,0.0,GREEN
030603301,06,33,1,0.0,GREEN
030603302,06,33,2,0.0,GREEN
030603904,06,39,4,0.0,GREEN
030702901,07,29,1,0.0,GREEN
030803906,08,39,6,0.0,GREEN
030704602,07,46,2,0.0,GREEN
030900906,09,9,6,0.0,GREEN
031005706,10,57,6,0.0,GREEN
031203506,12,35,6,0.0,GREEN
031203502,12,35,2,0.0,GREEN
034803402,48,34,2,100.0,RED
031802500,18,25,0,100.0,RED
031103404,11,34,4,0.0,GREEN
031105103,11,51,3,0.0,GREEN
031802900,18,29,0,100.0,RED
031105105,11,51,5,0.0,GREEN
031403104,14,31,4,100.0,RED
031707000,17,70,0,100.0,RED
031602702,16,27,2,100.0,RED
031601403,16,14,3,0.0,GREEN
031606304,16,63,4,0.0,GREEN
030705301,07,53,1,0.0,GREEN
030801905,08,19,5,0.0,GREEN
030705502,07,55,2,0.0,GREEN
030902500,09,25,0,200.0,RED
031201903,12,19,3,0.0,GREEN
031500904,15,9,4,0.0,GREEN
030703700,07,37,0,0.0,GREEN
032001205,20,12,5,0.0,GREEN
031203106,12,31,6,0.0,GREEN
031504706,15,47,6,0.0,GREEN
031103400,11,34,0,100.0,RED
031503300,15,33,0,100.0,RED
032504103,25,41,3,100.0,RED
032802505,28,25,5,0.0,GREEN
032604103,26,41,3,100.0,RED
032602403,26,24,3,100.0,RED
032903404,29,34,4,0.0,GREEN
032808801,28,88,1,100.0,RED
032709005,27,90,5,0.0,GREEN
030904803,09,48,3,0.0,GREEN
031302205,13,22,5,0.0,GREEN
031403801,14,38,1,0.0,GREEN
031505401,15,54,1,0.0,GREEN
031407003,14,70,3,100.0,RED
031506704,15,67,4,100.0,RED
032406201,24,62,1,100.0,RED
031406505,14,65,5,0.0,GREEN
031000702,10,7,2,0.0,GREEN
030805005,08,50,5,0.0,GREEN
032004301,20,43,1,100.0,RED
031205602,12,56,2,0.0,GREEN
031404200,14,42,0,100.0,RED
030302404,03,24,4,0.0,GREEN
031402900,14,29,0,100.0,RED
031000104,10,1,4,0.0,GREEN
032203504,22,35,4,100.0,RED
031804801,18,48,1,100.0,RED
031005300,10,53,0,100.0,RED
031006100,10,61,0,100.0,RED
032600503,26,5,3,100.0,RED
031403504,14,35,4,0.0,GREEN
030503301,05,33,1,0.0,GREEN
030502500,05,25,0,200.0,RED
032606504,26,65,4,100.0,RED
031102403,11,24,3,0.0,GREEN
032705104,27,51,4,100.0,RED
031105201,11,52,1,0.0,GREEN
030601604,06,16,4,0.0,GREEN
034500905,45,9,5,0.0,GREEN
032900705,29,7,5,0.0,GREEN
032900903,29,9,3,0.0,GREEN
030601101,06,11,1,0.0,GREEN
032102900,21,29,0,100.0,RED
032105703,21,57,3,100.0,RED
032804705,28,47,5,0.0,GREEN
032201202,22,12,2,100.0,RED
031602406,16,24,6,0.0,GREEN
032706303,27,63,3,0.0,GREEN
031600503,16,5,3,100.0,RED
031306602,13,66,2,200.0,RED
032903104,29,31,4,0.0,GREEN
030401504,04,15,4,0.0,GREEN
030703606,07,36,6,0.0,GREEN
032004302,20,43,2,100.0,RED
031402801,14,28,1,0.0,GREEN
030402001,04,20,1,0.0,GREEN
032006504,20,65,4,100.0,RED
031003106,10,31,6,0.0,GREEN
032509002,25,90,2,100.0,RED
030403101,04,31,1,0.0,GREEN
030302800,03,28,0,100.0,RED
030602000,06,20,0,100.0,RED
032904304,29,43,4,0.0,GREEN
031001706,10,17,6,0.0,GREEN
032305603,23,56,3,100.0,RED
031005305,10,53,5,0.0,GREEN
031006705,10,67,5,0.0,GREEN
030805202,08,52,2,0.0,GREEN
030705700,07,57,0,200.0,RED
030301402,03,14,2,0.0,GREEN
030402501,04,25,1,0.0,GREEN
031002505,10,25,5,0.0,GREEN
030904503,09,45,3,0.0,GREEN
031406703,14,67,3,100.0,RED
031600305,16,3,5,0.0,GREEN
031105703,11,57,3,0.0,GREEN
031002601,10,26,1,0.0,GREEN
030604101,06,41,1,0.0,GREEN
031201503,12,15,3,0.0,GREEN
030402400,04,24,0,100.0,RED
031200503,12,5,3,0.0,GREEN
030302002,03,20,2,0.0,GREEN
031401804,14,18,4,0.0,GREEN
031305004,13,50,4,0.0,GREEN
031506106,15,61,6,0.0,GREEN
032001103,20,11,3,100.0,RED
031002402,10,24,2,0.0,GREEN
030900603,09,6,3,0.0,GREEN
032406503,24,65,3,100.0,RED
031205002,12,50,2,100.0,RED
031202205,12,22,5,0.0,GREEN
030805602,08,56,2,0.0,GREEN
032604304,26,43,4,100.0,RED
030704101,07,41,1,0.0,GREEN
031704601,17,46,1,100.0,RED
031003200,10,32,0,100.0,RED
031704702,17,47,2,100.0,RED
031301505,13,15,5,0.0,GREEN
032202505,22,25,5,0.0,GREEN
031302605,13,26,5,0.0,GREEN
030704501,07,45,1,0.0,GREEN
031206706,12,67,6,0.0,GREEN
030502501,05,25,1,0.0,GREEN
031603200,16,32,0,100.0,RED
030804206,08,42,6,0.0,GREEN
030600502,06,5,2,0.0,GREEN
034811513,48,115,13,0.0,GREEN
034811810,48,118,10,0.0,GREEN
031305000,13,50,0,100.0,RED
031604300,16,43,0,100.0,RED
031701100,17,11,0,0.0,GREEN
031806200,18,62,0,100.0,RED
031201502,12,15,2,0.0,GREEN
031203906,12,39,6,0.0,GREEN
030201800,02,18,0,0.0,GREEN
032804405,28,44,5,0.0,GREEN
031402204,14,22,4,0.0,GREEN
031701300,17,13,0,100.0,RED
031102400,11,24,0,200.0,RED
032102503,21,25,3,100.0,RED
030900506,09,5,6,0.0,GREEN
032707600,27,76,0,50.0,YELLOW
031002306,10,23,6,0.0,GREEN
032809005,28,90,5,0.0,GREEN
031901604,19,16,4,100.0,RED
032504305,25,43,5,100.0,RED
032004701,20,47,1,100.0,RED
031202301,12,23,1,100.0,RED
032603101,26,31,1,100.0,RED
032806301,28,63,1,100.0,RED
032103206,21,32,6,0.0,GREEN
030201803,02,18,3,0.0,GREEN
030102303,01,23,3,0.0,GREEN
031805400,18,54,0,100.0,RED
031703600,17,36,0,100.0,RED
030905900,09,59,0,100.0,RED
031402303,14,23,3,100.0,RED
030400801,04,8,1,0.0,GREEN
032507300,25,73,0,50.0,YELLOW
031502401,15,24,1,100.0,RED
032508100,25,81,0,0.0,GREEN
032508800,25,88,0,50.0,YELLOW
032902904,29,29,4,0.0,GREEN
032505204,25,52,4,100.0,RED
031505206,15,52,6,0.0,GREEN
031803101,18,31,1,100.0,RED
031206505,12,65,5,0.0,GREEN
032804004,28,40,4,100.0,RED
031300803,13,8,3,100.0,RED
030501801,05,18,1,0.0,GREEN
031603603,16,36,3,100.0,RED
030801004,08,10,4,0.0,GREEN
032002106,20,21,6,100.0,RED
032901900,29,19,0,0.0,GREEN
030403204,04,32,4,0.0,GREEN
031103501,11,35,1,0.0,GREEN
031201410,12,14,10,0.0,GREEN
032706001,27,60,1,0.0,GREEN
032202306,22,23,6,0.0,GREEN
032200906,22,9,6,0.0,GREEN
032705502,27,55,2,0.0,GREEN
032000801,20,8,1,100.0,RED
032902403,29,24,3,100.0,RED
030102500,01,25,0,0.0,GREEN
032201506,22,15,6,0.0,GREEN
034802505,48,25,5,0.0,GREEN
030902803,09,28,3,0.0,GREEN
030706302,07,63,2,100.0,RED
031405200,14,52,0,100.0,RED
032001201,20,12,1,100.0,RED
030705900,07,59,0,200.0,RED
032205203,22,52,3,100.0,RED
032105200,21,52,0,100.0,RED
030802604,08,26,4,0.0,GREEN
030303403,03,34,3,0.0,GREEN
031903903,19,39,3,100.0,RED
030202303,02,23,3,0.0,GREEN
032804206,28,42,6,0.0,GREEN
030100802,01,8,2,0.0,GREEN
031102503,11,25,3,0.0,GREEN
032905702,29,57,2,100.0,RED
032300505,23,5,5,0.0,GREEN
034706203,47,62,3,100.0,RED
030202305,02,23,5,0.0,GREEN
031201006,12,10,6,0.0,GREEN
032201905,22,19,5,0.0,GREEN
030805200,08,52,0,200.0,RED
030903406,09,34,6,0.0,GREEN
030702804,07,28,4,0.0,GREEN
030601400,06,14,0,0.0,GREEN
032600505,26,5,5,100.0,RED
032600605,26,6,5,0.0,GREEN
030500404,05,4,4,0.0,GREEN
030400506,04,5,6,0.0,GREEN
032601006,26,10,6,0.0,GREEN
032600805,26,8,5,0.0,GREEN
032600504,26,5,4,0.0,GREEN
032405506,24,55,6,100.0,RED
032005303,20,53,3,100.0,RED
032005105,20,51,5,100.0,RED
032702505,27,25,5,0.0,GREEN
031003700,10,37,0,200.0,RED
030502301,05,23,1,0.0,GREEN
032302111,23,21,11,200.0,RED
032601106,26,11,6,100.0,RED
032705205,27,52,5,0.0,GREEN
032706405,27,64,5,0.0,GREEN
032706505,27,65,5,0.0,GREEN
034803906,48,39,6,0.0,GREEN
032708702,27,87,2,100.0,RED
032706605,27,66,5,100.0,RED
032201704,22,17,4,100.0,RED
034803701,48,37,1,0.0,GREEN
032802306,28,23,6,0.0,GREEN
032705705,27,57,5,0.0,GREEN
032201102,22,11,2,100.0,RED
032807304,28,73,4,100.0,RED
032603304,26,33,4,100.0,RED
032606702,26,67,2,100.0,RED
032300902,23,9,2,0.0,GREEN
031904906,19,49,6,0.0,GREEN
031905106,19,51,6,100.0,RED
031905703,19,57,3,100.0,RED
031906302,19,63,2,100.0,RED
031906805,19,68,5,0.0,GREEN
031907003,19,70,3,100.0,RED
032304003,23,40,3,100.0,RED
032102305,21,23,5,0.0,GREEN
032601906,26,19,6,100.0,RED
032904900,29,49,0,100.0,RED
031206406,12,64,6,0.0,GREEN
031305600,13,56,0,100.0,RED
031907006,19,70,6,0.0,GREEN
032002001,20,20,1,100.0,RED
031404206,14,42,6,0.0,GREEN
